1292,Boguchwała,49.984699,21.945084
1302,Boguszów-Gorce,50.755949,16.204296
1312,Boguty-Pianki,52.716624,22.415777
1322,Bojadła,51.952914,15.809248
1332,Bojanów,50.030938,18.16111
1342,Bojanowo,51.707469,16.748295
1352,Bojszowy,50.057422,19.101273
1362,Bolesław,50.297219,19.480575
1372,Bolesławiec,51.265855,15.56574
1382,Boleszkowice,52.724972,14.568995
1392,Bolimów,52.076397,20.163596
1402,Bolków,50.9245,16.10378
1412,Boniewo,52.465724,18.884747
1422,Borek Wielkopolski,51.91673,17.24096
1432,Borki,54.085676,22.199258
1442,Borkowice,51.320105,20.68325
1452,Borne Sulinowo,53.57639,16.53406
1462,Boronów,50.67424,18.90676
1472,Borów,50.796017,21.909717
1482,Borowa,54.320074,18.292658
1492,Borowie,54.320074,18.292658
1502,Borzechów,51.092667,22.284178
1512,Borzęcin,50.06511,20.711666
1522,Borzytuchom,54.20038,17.368382
1532,Bralin,51.283333,17.9
1542,Branice,49.402469,14.33954
1552,Braniewo,54.379713,19.820054
1562,Brańsk,52.743364,22.841304
1572,Brańszczyk,52.628335,21.586468
1582,Brąszewice,51.499028,18.449608
1592,Brenna,49.726219,18.905733
1602,Brochów,52.319732,20.262314
1612,Brodnica,53.25997,19.395662
1622,Brody,50.083141,25.15
1632,Brójce,52.316753,15.674203
1642,Brojce,52.316753,15.674203
1652,Brok,52.697395,21.847055
1662,Brudzeń Duży,52.668338,19.504123
1672,Brudzew,52.099072,18.604581
1682,Brusy,53.88655,17.71915
1692,Brwinów,52.142598,20.717505
1702,Brzeg,50.860851,17.466831
1712,Brzeg Dolny,51.272827,16.708557
1722,Brześć Kujawski,52.60628,18.90129
1732,Brzesko,49.964719,20.603447
1742,Brzeszcze,49.9815,19.15303
1752,Brzeziny,51.800255,19.751679
1762,Brzeźnica,50.102476,21.485393
1772,Brzeźnio,51.482145,18.625597
1782,Brzeżno,52.194264,18.303518
1792,Brzostek,49.879449,21.411139
1802,Brzozie,53.325629,19.604619
1812,Brzozów,49.69427,22.01936
1822,Brzuze,53.053525,19.261407
1832,Brzyska,49.819448,21.394361
1842,Buczek,51.50174,19.164117
1852,Buczkowice,49.728583,19.069208
1862,Budry,54.252721,21.881521
1872,Budziszewice,51.667293,19.93565
1882,Budzów,49.775908,19.672595
1892,Budzyń,52.890529,16.988487
1902,Buk,47.383876,16.761629
1912,Bukowiec,50.826186,15.821003
1922,Bukowina Tatrzańska,49.342291,20.107514
1932,Bukowno,50.26508,19.44484
1942,Bukowsko,49.479885,22.061603
1952,Bulkowo,52.540394,20.126918
1962,Burzenin,51.460263,18.832244
1972,Busko-Zdrój,50.470362,20.719176
1982,Bychawa,51.013485,22.530116
1992,Byczyna,51.11327,18.21114
2002,Bystra-Sidzina,49.590491,19.710237
2012,Bystrzyca Kłodzka,50.299091,16.641794
2022,Bytnica,52.150874,15.169075
2032,Bytom Odrzański,51.731182,15.822224
2042,Bytoń,52.557447,18.596103
2052,Bytów,54.170622,17.491609
2062,Cedry Wielkie,54.24785,18.846719
2072,Cedynia,52.87925,14.20222
2082,Cegłów,52.146986,21.737908
2092,Cekcyn,53.57338,18.010178
2102,Ceków-Kolonia,51.891507,18.283796
2112,Celestynów,52.059125,21.386692
2122,Ceranów,52.63082,22.228717
2132,Cewice,54.436075,17.73521
2142,Charsznica,50.409023,19.930461
2152,Chąśno,52.187512,19.932104
2162,Chęciny,50.805449,20.478122
2172,Chełm,51.143123,23.471199
2182,Chełmek,50.10002,19.24873
2192,Chełmiec,49.630249,20.663521
2202,Chełmno,53.34842,18.42499
2212,Chełm Śląski,50.107214,19.195144
2222,Chełmża,53.184472,18.604557
2232,Chlewiska,51.24593,20.763088
2242,Chłopice,49.948621,22.67464
2252,Chmielnik,50.61415,20.75212
2262,Chmielno,54.324834,18.099215
2272,Choceń,52.487451,19.014737
2282,Chocianów,51.41724,15.90438
2292,Chociwel,53.46687,15.33337
2302,Chocz,51.975798,17.869545
2312,Choczewo,54.740635,17.891667
2322,Chodecz,52.40485,19.027499
2332,Chodel,51.111944,22.133056
2342,Chodów,52.211695,22.234585
2352,Chodzież,52.995267,16.919818
2362,Chojna,52.96401,14.42781
